title,doi,href,authors,journal,volume_issue,date,access,source_file
Regulating the Solvation Sheath of Li Ions by Using Hydrogen Bonds for Highly Stable Lithium–Metal Anodes,10.1002/anie.202101976,/doi/10.1002/anie.202101976,"Cheng Jiang, ,, Qingqing Jia, ,, Mi Tang, ,, Kun Fan, ,, Yuan Chen, ,, Mingxuan Sun, ,, Shuaifei Xu, ,, Yanchao Wu, ,, Chenyang Zhang, ,, Jing Ma, ,, Chengliang Wang, ,, Wenping Hu, ,",Angewandte Chemie International Edition,"Volume 60, Issue 19",First published: 25 February 2021,Full Access,page_032.html
Electrolyte and anode-electrolyte interphase in solid-state lithium metal polymer batteries: A perspective,10.1002/sus2.6,/doi/10.1002/sus2.6,"Heng Zhang, ,, Yuhui Chen, ,, Chunmei Li, ,, Michel Armand, ,",SusMat,"Volume 1, Issue 1",First published: 09 March 2021,Open Access,page_032.html
Battery Cathodes: Controllable Solid Electrolyte Interphase in Nickel-Rich Cathodes by an Electrochemical Rearrangement for Stable Lithium-Ion Batteries (Adv. Mater. 5/2018),10.1002/adma.201870029,/doi/10.1002/adma.201870029,"Junhyeok Kim, ,, Jieun Lee, ,, Hyunsoo Ma, ,, Hu Young Jeong, ,, Hyungyeon Cha, ,, Hyomyung Lee, ,, Youngshin Yoo, ,, Minjoon Park, ,, Jaephil Cho, ,",Advanced Materials,"Volume 30, Issue 5",First published: 01 February 2018,Free Access,page_032.html
Solvation Rule for Solid-Electrolyte Interphase Enabler in Lithium-Metal Batteries,10.1002/anie.202008081,/doi/10.1002/anie.202008081,"Chi-Cheung Su, ,, Meinan He, ,, Jiayan Shi, ,, Rachid Amine, ,, Jian Zhang, ,, Khalil Amine, ,",Angewandte Chemie International Edition,"Volume 59, Issue 41",First published: 07 July 2020,Full Access,page_032.html
Fully carbonate-electrolyte-based high-energy-density Li–S batteries with solid-phase conversion,10.1002/cey2.585,/doi/10.1002/cey2.585,"Takashi Hakari, ,, Yuto Kameoka, ,, Kaihei Kishida, ,, Shinji Ozaki, ,, Chihiro Murata, ,, Minako Deguchi, ,, Ryo Harada, ,, Tomoki Fujisawa, ,, Yusuke Mizuno, ,, Heisuke Nishikawa, ,, Tomoyuki Tamura, ,, Yiqun Wang, ,, Hikari Takahara, ,, Takashi Aoki, ,, Tokuo Inamasu, ,, Daisuke Okuda, ,, Masashi Ishikawa, ,",Carbon Energy,"Volume 6, Issue 11",First published: 11 June 2024,Open Access,page_032.html
Low-Concentration Electrolyte Engineering for Rechargeable Batteries,10.1002/adma.202501215,/doi/10.1002/adma.202501215,"Zijun Wang, ,, Xiaolin Guo, ,, Yueyao Dong, ,, Wenjie Qu, ,, Ke Wang, ,, Liwei Dong, ,, Chunhui Yang, ,, Zuotao Lei, ,, Jia-Yan Liang, ,",Advanced Materials,"Volume 37, Issue 37",First published: 21 April 2025,Full Access,page_032.html
Ultra-Stable Aqueous Zinc Anodes: Enabling High-Performance Zinc-Ion Batteries via a ZnSiF6-Derived Protective Interphase,10.1002/advs.202407201,/doi/10.1002/advs.202407201,"Yongfeng Huang, ,, Rongsheng Guo, ,, Zejian Li, ,, Jiajia Zhang, ,, Wenbao Liu, ,, Feiyu Kang, ,",Advanced Science,"Volume 11, Issue 44",First published: 07 October 2024,Open Access,page_032.html
Solvation Rule for Solid-Electrolyte Interphase Enabler in Lithium-Metal Batteries,10.1002/ange.202008081,/doi/10.1002/ange.202008081,"Chi-Cheung Su, ,, Meinan He, ,, Jiayan Shi, ,, Rachid Amine, ,, Jian Zhang, ,, Khalil Amine, ,",Angewandte Chemie,"Volume 132, Issue 41",First published: 07 July 2020,Full Access,page_032.html
Berichtigung: Solvation Rule for Solid-Electrolyte Interphase Enabler in Lithium-Metal Batteries,10.1002/ange.202105308,/doi/10.1002/ange.202105308,"Chi-Cheung Su, ,, Meinan He, ,, Jiayan Shi, ,, Rachid Amine, ,, Jian Zhang, ,, Khalil Amine, ,",Angewandte Chemie,"Volume 133, Issue 24",First published: 01 June 2021,Free Access,page_032.html
Anode-Free Lithium–Sulfur Cells Enabled by Rationally Tuning Lithium Polysulfide Molecules,10.1002/anie.202207907,/doi/10.1002/anie.202207907,"Yuxun Ren, ,, Amruth Bhargav, ,, Woochul Shin, ,, Hyunki Sul, ,, Arumugam Manthiram, ,",Angewandte Chemie International Edition,"Volume 61, Issue 35",First published: 07 July 2022,Full Access,page_032.html
Advanced Liquid Electrolytes for Rechargeable Li Metal Batteries,10.1002/adfm.201910777,/doi/10.1002/adfm.201910777,"Yulin Jie, ,, Xiaodi Ren, ,, Ruiguo Cao, ,, Wenbin Cai, ,, Shuhong Jiao, ,",Advanced Functional Materials,"Volume 30, Issue 25",First published: 06 April 2020,Full Access,page_032.html
Nature-Inspired Strategy: Novel Borohydride-Based Solid Electrolytes Extracted from Cathode-Electrolyte Interphase,10.1002/adma.202406632,/doi/10.1002/adma.202406632,"Yuhang Yin, ,, Fei Yan, ,, Shuyang Li, ,, Yufan Chen, ,, Dingcheng Guo, ,, Jie Zhao, ,, Dalin Sun, ,, Fang Fang, ,, Yun Song, ,",Advanced Materials,"Volume 36, Issue 35",First published: 29 June 2024,Full Access,page_032.html
Improving Fast-Charging Performance of Lithium-Ion Batteries through Electrode–Electrolyte Interfacial Engineering,10.1002/advs.202411466,/doi/10.1002/advs.202411466,"Seungwon Kim, ,, Sewon Park, ,, Minjee Kim, ,, Yoonhan Cho, ,, Gumin Kang, ,, Sunghyun Ko, ,, Daebong Yoon, ,, Seungbum Hong, ,, Nam-Soon Choi, ,",Advanced Science,"Volume 12, Issue 3",First published: 22 November 2024,Open Access,page_032.html
Robust and Fast-Ion Conducting Interphase Empowering SiOxAnode Toward High Energy Lithium–Ion Batteries,10.1002/aenm.202302899,/doi/10.1002/aenm.202302899,"Rongxian Wu, ,, Xiaofan Du, ,, Tao Liu, ,, Xiangchun Zhuang, ,, Peng Guan, ,, Bingqian Zhang, ,, Shenghang Zhang, ,, Chenhui Gao, ,, Gaojie Xu, ,, Xinhong Zhou, ,, Guanglei Cui, ,",Advanced Energy Materials,"Volume 14, Issue 2",First published: 21 November 2023,Full Access,page_032.html
Corrigendum: Solvation Rule for Solid-Electrolyte Interphase Enabler in Lithium-Metal Batteries,10.1002/anie.202105308,/doi/10.1002/anie.202105308,"Chi-Cheung Su, ,, Meinan He, ,, Jiayan Shi, ,, Rachid Amine, ,, Jian Zhang, ,, Khalil Amine, ,",Angewandte Chemie International Edition,"Volume 60, Issue 24",First published: 01 June 2021,Free Access,page_032.html
From Bulk to Nanosheet: How Tellurene Can Influence the Performance of Li-S Batteries on Both Electrodes,10.1002/adfm.202415782,/doi/10.1002/adfm.202415782,"Bin Han, ,, Xinrui Cao, ,, Xingfa Liu, ,, Kai Chen, ,, Liangping Xiao, ,, Qingchi Xu, ,, Shunqing Wu, ,, Jun Xu, ,",Advanced Functional Materials,"Volume 35, Issue 8",First published: 25 September 2024,Full Access,page_032.html
Highly Efficient Spatially–Temporally Synchronized Construction of Robust Li3PO4-rich Solid–Electrolyte Interphases in Aqueous Li-ion Batteries,10.1002/anie.202317549,/doi/10.1002/anie.202317549,"Xiangzhen Zhu, ,, Zejing Lin, ,, Jingning Lai, ,, Tianshi Lv, ,, Ting Lin, ,, Hongyi Pan, ,, Jingnan Feng, ,, Qiyu Wang, ,, Shuai Han, ,, Renjie Chen, ,, Liquan Chen, ,, Liumin Suo, ,",Angewandte Chemie International Edition,"Volume 63, Issue 5",First published: 11 December 2023,Full Access,page_032.html
Controllable Solid Electrolyte Interphase in Nickel-Rich Cathodes by an Electrochemical Rearrangement for Stable Lithium-Ion Batteries,10.1002/adma.201704309,/doi/10.1002/adma.201704309,"Junhyeok Kim, ,, Jieun Lee, ,, Hyunsoo Ma, ,, Hu Young Jeong, ,, Hyungyeon Cha, ,, Hyomyung Lee, ,, Youngshin Yoo, ,, Minjoon Park, ,, Jaephil Cho, ,",Advanced Materials,"Volume 30, Issue 5",First published: 11 December 2017,Full Access,page_032.html
Electrolyte Design for In Situ Construction of Highly Zn2+-Conductive Solid Electrolyte Interphase to Enable High-Performance Aqueous Zn-Ion Batteries under Practical Conditions,10.1002/adma.202007416,/doi/10.1002/adma.202007416,"Xiaohui Zeng, ,, Jianfeng Mao, ,, Junnan Hao, ,, Jiatu Liu, ,, Sailin Liu, ,, Zhijie Wang, ,, Yanyan Wang, ,, Shilin Zhang, ,, Tian Zheng, ,, Jianwen Liu, ,, Pinhua Rao, ,, Zaiping Guo, ,",Advanced Materials,"Volume 33, Issue 11",First published: 12 February 2021,Full Access,page_032.html
Anode-Free Lithium–Sulfur Cells Enabled by Rationally Tuning Lithium Polysulfide Molecules,10.1002/ange.202207907,/doi/10.1002/ange.202207907,"Yuxun Ren, ,, Amruth Bhargav, ,, Woochul Shin, ,, Hyunki Sul, ,, Arumugam Manthiram, ,",Angewandte Chemie,"Volume 134, Issue 35",First published: 07 July 2022,Full Access,page_033.html
Inorganic Filler Enhanced Formation of Stable Inorganic-Rich Solid Electrolyte Interphase for High Performance Lithium Metal Batteries,10.1002/adfm.202301111,/doi/10.1002/adfm.202301111,"Chi Guo, ,, Kang Du, ,, Runming Tao, ,, Yaqing Guo, ,, Shuhao Yao, ,, Jianxing Wang, ,, Deyu Wang, ,, Jiyuan Liang, ,, Shih-Yuan Lu, ,",Advanced Functional Materials,"Volume 33, Issue 29",First published: 02 April 2023,Full Access,page_033.html
Pushing Lithium–Sulfur Batteries towards Practical Working Conditions through a Cathode–Electrolyte Synergy,10.1002/ange.202203466,/doi/10.1002/ange.202203466,"Chen Zhao, ,, Amine Daali, ,, Inhui Hwang, ,, Tianyi Li, ,, Xingkang Huang, ,, David Robertson, ,, Zhenzhen Yang, ,, Steve Trask, ,, Wenqian Xu, ,, Cheng-Jun Sun, ,, Gui-Liang Xu, ,, Khalil Amine, ,",Angewandte Chemie,"Volume 134, Issue 27",First published: 24 April 2022,Full Access,page_033.html
Enabling Lithium Metal Anode in Nonflammable Phosphate Electrolyte with Electrochemically Induced Chemical Reactions,10.1002/anie.202103909,/doi/10.1002/anie.202103909,"Haochuan Zhang, ,, Jingru Luo, ,, Miao Qi, ,, Shiru Lin, ,, Qi Dong, ,, Haoyi Li, ,, Nicholas Dulock, ,, Christopher Povinelli, ,, Nicholas Wong, ,, Wei Fan, ,, Junwei Lucas Bao, ,, Dunwei Wang, ,",Angewandte Chemie International Edition,"Volume 60, Issue 35",First published: 29 April 2021,Full Access,page_033.html
Inside Cover: Enabling Lithium Metal Anode in Nonflammable Phosphate Electrolyte with Electrochemically Induced Chemical Reactions (Angew. Chem. Int. Ed. 35/2021),10.1002/anie.202107802,/doi/10.1002/anie.202107802,"Haochuan Zhang, ,, Jingru Luo, ,, Miao Qi, ,, Shiru Lin, ,, Qi Dong, ,, Haoyi Li, ,, Nicholas Dulock, ,, Christopher Povinelli, ,, Nicholas Wong, ,, Wei Fan, ,, Junwei Lucas Bao, ,, Dunwei Wang, ,",Angewandte Chemie International Edition,"Volume 60, Issue 35",First published: 21 June 2021,Free Access,page_033.html
Surface and Interfacial Chemistry in the Nickel-Rich Cathode Materials,10.1002/batt.201900131,/doi/10.1002/batt.201900131,"Junhyeok Kim, ,, Hyungyeon Cha, ,, Hyomyung Lee, ,, Pilgun Oh, ,, Jaephil Cho, ,",Batteries & Supercaps,"Volume 3, Issue 4",First published: 30 December 2019,Full Access,page_033.html
Enabling Lithium Metal Anode in Nonflammable Phosphate Electrolyte with Electrochemically Induced Chemical Reactions,10.1002/ange.202103909,/doi/10.1002/ange.202103909,"Haochuan Zhang, ,, Jingru Luo, ,, Miao Qi, ,, Shiru Lin, ,, Qi Dong, ,, Haoyi Li, ,, Nicholas Dulock, ,, Christopher Povinelli, ,, Nicholas Wong, ,, Wei Fan, ,, Junwei Lucas Bao, ,, Dunwei Wang, ,",Angewandte Chemie,"Volume 133, Issue 35",First published: 29 April 2021,Full Access,page_033.html
Impact of Lithium-Free Borate Additives on the Cycle Life and Calendar Aging of Silicon-Based Lithium-Ion Batteries,10.1002/smsc.202500479,/doi/10.1002/smsc.202500479,"Defu Li, ,, Amanda L. Musgrove, ,, Xiuyu Jin, ,, Harry M Meyer, ,, Gabriel Muldoon, ,, Gabriel M. Veith, ,, Gao Liu, ,",Small Science,Early View,First published: 04 November 2025,Open Access,page_033.html
Charge-Transfer Kinetics of The Solid-Electrolyte Interphase on Li4Ti5O12Thin-Film Electrodes,10.1002/cssc.202001086,/doi/10.1002/cssc.202001086,"Ralph Nicolai Nasara, ,, Wen Ma, ,, Yasuyuki Kondo, ,, Kohei Miyazaki, ,, Yuto Miyahara, ,, Tomokazu Fukutsuka, ,, Che-an Lin, ,, Shih-kang Lin, ,, Takeshi Abe, ,",ChemSusChem,"Volume 13, Issue 16",First published: 15 July 2020,Full Access,page_033.html
Probing the Li4Ti5O12Interface Upon Lithium Uptake by Operando Small Angle Neutron Scattering,10.1002/cssc.202000802,/doi/10.1002/cssc.202000802,"Charl J. Jafta, ,, Craig A. Bridges, ,, Yaocai Bai, ,, Linxiao Geng, ,, Bishnu P. Thapaliya, ,, Harry M. Meyer, ,, Rachid Essehli, ,, William T. Heller, ,, Ilias Belharouak, ,",ChemSusChem,"Volume 13, Issue 14",First published: 01 May 2020,Full Access,page_033.html
Implanting a Fire-Extinguishing Alkyl in Sodium Metal Battery Electrolytes via a Functional Molecule,10.1002/adfm.202109378,/doi/10.1002/adfm.202109378,"Xuyang Liu, ,, Xueying Zheng, ,, Ya Deng, ,, Xiao Qin, ,, Ying Huang, ,, Yiming Dai, ,, Wangyan Wu, ,, Zhongqiang Wang, ,, Wei Luo, ,",Advanced Functional Materials,"Volume 32, Issue 5",First published: 19 October 2021,Full Access,page_033.html
Solid-State Lithium/Selenium–Sulfur Chemistry Enabled via a Robust Solid-Electrolyte Interphase,10.1002/aenm.201802235,/doi/10.1002/aenm.201802235,"Gui-Liang Xu, ,, Hui Sun, ,, Chao Luo, ,, Luis Estevez, ,, Minghao Zhuang, ,, Han Gao, ,, Rachid Amine, ,, Hao Wang, ,, Xiaoyi Zhang, ,, Cheng-Jun Sun, ,, Yuzi Liu, ,, Yang Ren, ,, Steve M. Heald, ,, Chunsheng Wang, ,, Zonghai Chen, ,, Khalil Amine, ,",Advanced Energy Materials,"Volume 9, Issue 2",First published: 14 November 2018,Full Access,page_033.html
Mediating Solid Electrolyte Interphase Formation Kinetics on SiOxAnodes Using Proton Acceptors,10.1002/anie.202505832,/doi/10.1002/anie.202505832,"Haoliang Wang, ,, Hao Zhang, ,, Lu Wang, ,, Zhibo Song, ,, Wenguang Zhao, ,, Zhaohuang Zhan, ,, Jianjun Fang, ,, Yuxiang Huang, ,, Zu-Wei Yin, ,, Feng Pan, ,, Luyi Yang, ,",Angewandte Chemie International Edition,"Volume 64, Issue 33",First published: 13 June 2025,Full Access,page_033.html
Customized Design of LiF-Rich SEI Layer on Lithium Metal Anode for High Flame Retardant Electrolyte,10.1002/cey2.70077,/doi/10.1002/cey2.70077,"Haibo Li, ,, Xiaoya Qu, ,, Yicai Pan, ,, Na Li, ,, Chuancong Zhou, ,, Zaowen Zhao, ,, Zhenyue Xing, ,, Xiaodong Shi, ,, Xinlong Tian, ,, Peng Wang, ,",Carbon Energy,Early View,First published: 23 September 2025,Open Access,page_033.html
Impact of Glyme Ether Chain Length on the Interphasial Stability of Lithium-Electrode in High-Capacity Lithium-Metal Battery,10.1002/advs.202404245,/doi/10.1002/advs.202404245,"Arghya Dutta, ,, Kyosuke Matsushita, ,, Yoshimi Kubo, ,",Advanced Science,"Volume 11, Issue 32",First published: 21 June 2024,Open Access,page_033.html
Pushing Lithium–Sulfur Batteries towards Practical Working Conditions through a Cathode–Electrolyte Synergy,10.1002/anie.202203466,/doi/10.1002/anie.202203466,"Chen Zhao, ,, Amine Daali, ,, Inhui Hwang, ,, Tianyi Li, ,, Xingkang Huang, ,, David Robertson, ,, Zhenzhen Yang, ,, Steve Trask, ,, Wenqian Xu, ,, Cheng-Jun Sun, ,, Gui-Liang Xu, ,, Khalil Amine, ,",Angewandte Chemie International Edition,"Volume 61, Issue 27",First published: 24 April 2022,Full Access,page_033.html
Challenges and Prospects of Electrolyte Design for Lithium-Sulfurized Polyacrylonitrile Batteries,10.1002/batt.202400284,/doi/10.1002/batt.202400284,"Tao Ma, ,, Zhanliang Tao, ,",Batteries & Supercaps,"Volume 7, Issue 12",First published: 19 September 2024,Full Access,page_033.html
Impact of Fluorine-Based Lithium Salts on SEI for All-Solid-State PEO-Based Lithium Metal Batteries,10.1002/adfm.202303718,/doi/10.1002/adfm.202303718,"Jiajia Li, ,, Haiman Hu, ,, Wenhao Fang, ,, Junwei Ding, ,, Du Yuan, ,, Shuangjiang Luo, ,, Haitao Zhang, ,, Xiaoyan Ji, ,",Advanced Functional Materials,"Volume 33, Issue 38",First published: 13 June 2023,Open Access,page_033.html
Tailored Polymer-Inorganic Bilayer SEI with Proton Holder Feature for Aqueous Zn Metal Batteries,10.1002/anie.202423531,/doi/10.1002/anie.202423531,"Mangwei Cui, ,, Lidong Yu, ,, Jin Hu, ,, Sisi He, ,, Chunyi Zhi, ,, Yan Huang, ,",Angewandte Chemie International Edition,"Volume 64, Issue 14",First published: 15 January 2025,Full Access,page_033.html
Lewis-Base Electrolyte Additive Mediates Interfacial Chemistry for Stable Lithium Metal Batteries,10.1002/anie.202502048,/doi/10.1002/anie.202502048,"Rong Fang, ,, Siyuan Ma, ,, Lian Ding, ,, Yu Gu, ,, Xin Dong, ,, Duan-Hui Si, ,, Jing-Hua Tian, ,, Xiu-Mei Lin, ,, Bing-Wei Mao, ,, Jian-Feng Li, ,",Angewandte Chemie International Edition,"Volume 64, Issue 30",First published: 22 May 2025,Full Access,page_033.html
Cover Feature: Surface Science and Electrochemical Model Studies on the Interaction of Graphite and Li-Containing Ionic Liquids (ChemSusChem 10/2020),10.1002/cssc.202001030,/doi/10.1002/cssc.202001030,"Isabella Weber, ,, Jihyun Kim, ,, Florian Buchner, ,, Johannes Schnaidt, ,, R. Jürgen Behm, ,",ChemSusChem,"Volume 13, Issue 10",First published: 30 April 2020,Free Access,page_034.html
Synergetic Control of Li+Transport Ability and Solid Electrolyte Interphase by Boron-Rich Hexagonal Skeleton Structured All-Solid-State Polymer Electrolyte,10.1002/eem2.12648,/doi/10.1002/eem2.12648,"Yanan Li, ,, Shunchao Ma, ,, Yuehua Zhao, ,, Silin Chen, ,, Tingting Xiao, ,, Hongxing Yin, ,, Huiyu Song, ,, Xiumei Pan, ,, Lina Cong, ,, Haiming Xie Prof, ,",Energy & Environmental Materials,"Volume 7, Issue 3",First published: 20 June 2023,Open Access,page_034.html
Innentitelbild: Enabling Lithium Metal Anode in Nonflammable Phosphate Electrolyte with Electrochemically Induced Chemical Reactions (Angew. Chem. 35/2021),10.1002/ange.202107802,/doi/10.1002/ange.202107802,"Haochuan Zhang, ,, Jingru Luo, ,, Miao Qi, ,, Shiru Lin, ,, Qi Dong, ,, Haoyi Li, ,, Nicholas Dulock, ,, Christopher Povinelli, ,, Nicholas Wong, ,, Wei Fan, ,, Junwei Lucas Bao, ,, Dunwei Wang, ,",Angewandte Chemie,"Volume 133, Issue 35",First published: 21 June 2021,Free Access,page_034.html
Unveiling LiTFSI Precipitation as a Key Factor in Solid Electrolyte Interphase Formation in Li-Based Water-in-Salt Electrolytes (Small 4/2024),10.1002/smll.202470035,/doi/10.1002/smll.202470035,"Rossukon Jommongkol, ,, Siraprapha Deebansok, ,, Jie Deng, ,, Yachao Zhu, ,, Roza Bouchal, ,, Olivier Fontaine, ,",Small,"Volume 20, Issue 4",First published: 25 January 2024,Free Access,page_034.html
Sulfide-Compatible Conductive and Adhesive Glue-Like Interphase Engineering for Sheet-Type All-Solid-State Battery,10.1002/smll.201902138,/doi/10.1002/smll.201902138,"Woosuk Cho, ,, Jesik Park, ,, Kyungsu Kim, ,, Ji-Sang Yu, ,, Goojin Jeong, ,",Small,"Volume 17, Issue 9",First published: 22 August 2019,Full Access,page_034.html
Zn-Rejuvenated and SEI-Regulated Additive in Zinc Metal Battery via the Iodine Post-Functionalized Zeolitic Imidazolate Framework-90,10.1002/aenm.202300627,/doi/10.1002/aenm.202300627,"Yuwei Zhao, ,, Hu Hong, ,, Leheng Zhong, ,, Jiaxiong Zhu, ,, Yue Hou, ,, Shipeng Wang, ,, Haiming Lv, ,, Peng liang, ,, Ying Guo, ,, Donghong Wang, ,, Pei Li, ,, Yaxin Wang, ,, Qing Li, ,, Shan Cecilia Cao, ,, Hongfei Li, ,, Chunyi Zhi, ,",Advanced Energy Materials,"Volume 13, Issue 28",First published: 11 June 2023,Full Access,page_034.html
Highly Stable Lithium Metal Batteries Enabled by Tuning the Molecular Polarity of Diluents in Localized High-Concentration Electrolytes,10.1002/smll.202311393,/doi/10.1002/smll.202311393,"Xin-Tao Yang, ,, Chong Han, ,, Yi-Meng Xie, ,, Rong Fang, ,, Shisheng Zheng, ,, Jing-Hua Tian, ,, Xiu-Mei Lin, ,, Hua Zhang, ,, Bing-Wei Mao, ,, Yu Gu, ,, Yao-Hui Wang, ,, Jian-Feng Li, ,",Small,"Volume 20, Issue 28",First published: 29 January 2024,Full Access,page_034.html
Lewis-Base Electrolyte Additive Mediates Interfacial Chemistry for Stable Lithium Metal Batteries,10.1002/ange.202502048,/doi/10.1002/ange.202502048,"Rong Fang, ,, Siyuan Ma, ,, Lian Ding, ,, Yu Gu, ,, Xin Dong, ,, Duan-Hui Si, ,, Jing-Hua Tian, ,, Xiu-Mei Lin, ,, Bing-Wei Mao, ,, Jian-Feng Li, ,",Angewandte Chemie,"Volume 137, Issue 30",First published: 22 May 2025,Full Access,page_034.html
Boosting the “Solid–Liquid–Solid” Conversion Reaction via Bifunctional Carbonate-Based Electrolyte for Ultra-long-life Potassium–Sulfur Batteries,10.1002/ange.202307728,/doi/10.1002/ange.202307728,"Shufen Ye, ,, Nan Yao, ,, Xiang Chen, ,, Mingze Ma, ,, Lifeng Wang, ,, Zhihao Chen, ,, Yu Yao, ,, Qiang Zhang, ,, Yan Yu, ,",Angewandte Chemie,"Volume 135, Issue 44",First published: 14 September 2023,Full Access,page_034.html
Quantitative Evaluation and Improvement of Interfacial Li+Transfer Between SiOxElectrode and Garnet-Type Ta-Doped Li7La3Zr2O12Electrolyte,10.1002/celc.202200491,/doi/10.1002/celc.202200491,"Ryosuke Sugimoto, ,, Kohei Marumoto, ,, Masakazu Haruta, ,, Minoru Inaba, ,, Takayuki Doi, ,",ChemElectroChem,"Volume 9, Issue 17",First published: 16 August 2022,Full Access,page_034.html
